,Priority,Status,Issue id,Issue key,Created,Resolved
4684,P3,Resolved,CLIENT-7813,CLIENT,2018-09-13T17:11:16.000,2018-09-17T10:22:08.000
4685,P4,New,CLIENT-7814,CLIENT,2018-09-13T20:21:28.000,
4686,Needs_Triage,Resolved,SERVER-8576,SERVER,2018-09-14T07:16:49.000,2018-10-30T14:44:11.000
4687,P4,Resolved,CLIENT-7815,CLIENT,2018-09-14T10:47:35.000,2019-02-14T15:17:02.000
4688,Needs_Triage,Resolved,SERVER-8577,SERVER,2018-09-14T11:24:33.000,2018-09-14T11:24:41.000
4689,Needs_Triage,Resolved,SERVER-8578,SERVER,2018-09-14T11:27:43.000,2018-09-14T11:27:51.000
4690,P3,Resolved,CLIENT-7816,CLIENT,2018-09-14T11:55:25.000,2019-03-15T14:58:37.000
4691,P4,Verified,CLIENT-7817,CLIENT,2018-09-14T12:13:02.000,
4692,P3,New,SERVER-8579,SERVER,2018-09-14T12:20:20.000,
4693,Needs_Triage,Confirmed,CMM-2018,CMM,2018-09-14T13:52:47.000,
4694,P2,Resolved,CLIENT-7818,CLIENT,2018-09-14T14:51:45.000,2018-10-03T15:04:58.000
4695,P3,Resolved,CLIENT-7819,CLIENT,2018-09-14T14:55:05.000,2018-11-08T19:24:47.000
4696,P3,Resolved,SERVER-8580,SERVER,2018-09-14T18:01:27.000,2019-02-01T16:47:16.000
4697,Needs_Triage,Resolved,CMM-2020,CMM,2018-09-17T09:01:13.000,2018-09-17T09:01:21.000
4698,Needs_Triage,Resolved,CMM-2021,CMM,2018-09-17T09:02:15.000,2018-09-17T09:02:22.000
4699,P3,Resolved,CLIENT-7821,CLIENT,2018-09-17T11:42:46.000,2018-10-29T15:23:36.000
4700,P3,New,CLIENT-7822,CLIENT,2018-09-17T16:34:30.000,
4701,P3,Resolved,SERVER-8590,SERVER,2018-09-18T04:08:35.000,2019-02-06T12:22:46.000
4702,Needs_Triage,Resolved,SERVER-8592,SERVER,2018-09-18T07:53:48.000,2019-02-04T13:03:30.000
4703,Needs_Triage,Resolved,SERVER-8593,SERVER,2018-09-18T08:04:56.000,2019-02-01T16:45:54.000
4704,P3,Resolved,CLIENT-7833,CLIENT,2018-09-18T16:29:51.000,2018-09-24T14:52:41.000
4705,Needs_Triage,Resolved,CLIENT-7837,CLIENT,2018-09-18T16:51:19.000,2018-09-19T09:53:04.000
4706,P3,Resolved,CLIENT-7843,CLIENT,2018-09-19T07:43:42.000,2018-09-19T10:05:30.000
4707,P3,Resolved,CLIENT-7844,CLIENT,2018-09-19T09:30:32.000,2018-09-24T08:40:35.000
4708,P4,Resolved,CLIENT-7847,CLIENT,2018-09-19T12:21:01.000,2018-09-24T17:40:49.000
4709,P3,Resolved,CLIENT-7848,CLIENT,2018-09-19T12:23:48.000,2018-10-01T15:48:06.000
4710,P4,Resolved,CLIENT-7849,CLIENT,2018-09-19T15:32:22.000,2018-12-06T12:17:08.000
4711,P3,New,SERVER-8605,SERVER,2018-09-20T07:10:40.000,
4712,Needs_Triage,Resolved,CMM-2028,CMM,2018-09-20T09:43:39.000,2018-10-09T09:14:18.000
4713,P2,Resolved,SERVER-8608,SERVER,2018-09-20T17:13:00.000,2018-10-09T11:52:34.000
4714,P2,Resolved,SERVER-8610,SERVER,2018-09-21T01:24:48.000,2018-09-21T11:15:16.000
4715,Needs_Triage,Resolved,CMM-2029,CMM,2018-09-21T11:40:05.000,2018-09-26T17:12:16.000
4716,Needs_Triage,Resolved,CMM-2030,CMM,2018-09-21T12:27:09.000,2018-09-26T17:00:19.000
4717,Needs_Triage,Resolved,CLIENT-7855,CLIENT,2018-09-21T14:43:31.000,2018-09-26T09:35:00.000
4718,Needs_Triage,Resolved,CLIENT-7859,CLIENT,2018-09-21T16:56:14.000,2018-09-24T09:13:03.000
4719,Needs_Triage,Resolved,CMM-2031,CMM,2018-09-24T09:26:30.000,2018-09-24T15:36:26.000
4720,Needs_Triage,Resolved,CMM-2032,CMM,2018-09-24T09:26:32.000,2018-09-24T15:36:30.000
4721,Needs_Triage,Resolved,CMM-2033,CMM,2018-09-24T09:26:49.000,2018-09-24T15:39:36.000
4722,P3,Resolved,CMM-2034,CMM,2018-09-24T09:27:02.000,2018-10-15T09:36:46.000
4723,P3,Resolved,CLIENT-7860,CLIENT,2018-09-24T09:43:57.000,2019-02-26T16:35:34.000
4724,P3,Resolved,CLIENT-7861,CLIENT,2018-09-24T10:16:22.000,2019-02-14T15:20:34.000
4725,P4,Resolved,CLIENT-7867,CLIENT,2018-09-24T13:28:37.000,2018-11-16T12:34:39.000
4726,P2,Reopened,SERVER-8616,SERVER,2018-09-24T15:57:35.000,
4727,P3,Resolved,CLIENT-7870,CLIENT,2018-09-25T08:34:36.000,2018-10-02T11:03:36.000
4728,P2,Resolved,CLIENT-7871,CLIENT,2018-09-25T09:39:42.000,None
4729,P3,New,SERVER-8618,SERVER,2018-09-25T11:02:04.000,
4730,P4,Closed,CLIENT-7877,CLIENT,2018-09-25T14:16:53.000,2019-05-02T15:25:54.000
4731,P3,Resolved,CLIENT-7878,CLIENT,2018-09-25T15:11:09.000,2018-10-02T11:57:15.000
4732,Needs_Triage,Resolved,CMM-2040,CMM,2018-09-25T15:52:39.000,2018-09-28T11:21:47.000
4733,P5,Resolved,CLIENT-7879,CLIENT,2018-09-25T17:26:08.000,2018-10-02T12:03:35.000
4734,P3,Resolved,CLIENT-7880,CLIENT,2018-09-26T05:52:35.000,2018-10-01T16:44:31.000
4735,P3,Resolved,CLIENT-7881,CLIENT,2018-09-26T07:03:52.000,2018-09-26T14:46:55.000
4736,P3,Resolved,CLIENT-7882,CLIENT,2018-09-26T08:18:19.000,2019-02-14T15:22:11.000
4737,P3,Resolved,CLIENT-7883,CLIENT,2018-09-26T08:26:47.000,2019-02-26T16:15:49.000
4738,P4,Resolved,CLIENT-7885,CLIENT,2018-09-26T11:47:14.000,2019-04-04T14:56:29.000
4739,P2,Resolved,CMM-2042,CMM,2018-09-26T14:38:03.000,2018-10-18T11:20:15.000
4740,P2,Resolved,CLIENT-7889,CLIENT,2018-09-26T15:01:17.000,2018-10-02T16:49:42.000
4741,Needs_Triage,Resolved,CMM-2043,CMM,2018-09-27T10:49:51.000,2018-10-09T09:14:37.000
4742,P3,Resolved,SERVER-8627,SERVER,2018-09-27T12:08:54.000,2019-02-11T17:01:08.000
4743,P2,Resolved,CMM-2047,CMM,2018-09-27T13:29:22.000,2018-12-05T11:17:51.000
4744,P3,Resolved,CLIENT-7892,CLIENT,2018-09-27T14:18:34.000,2018-10-03T11:53:15.000
4745,Needs_Triage,Resolved,SERVER-8628,SERVER,2018-09-27T16:47:41.000,2018-10-05T15:29:48.000
4746,P2,Resolved,CLIENT-7912,CLIENT,2018-09-28T11:44:57.000,2018-10-16T10:28:03.000
4747,P2,Resolved,SERVER-8631,SERVER,2018-09-28T17:10:40.000,2018-10-09T22:01:47.000
4748,P3,Resolved,SERVER-8640,SERVER,2018-10-01T10:55:26.000,2018-10-16T15:24:39.000
4749,P4,Resolved,CLIENT-7914,CLIENT,2018-10-01T11:16:05.000,2018-11-16T12:34:50.000
4750,P3,Resolved,CLIENT-7915,CLIENT,2018-10-01T11:21:15.000,2018-10-13T16:43:59.000
4751,P3,Resolved,CLIENT-7916,CLIENT,2018-10-01T12:01:56.000,2018-11-15T13:57:59.000
4752,P4,Verified,CLIENT-7917,CLIENT,2018-10-01T12:03:45.000,
4753,P4,Resolved,CLIENT-7919,CLIENT,2018-10-01T12:44:44.000,2019-02-26T16:18:08.000
4754,Needs_Triage,Resolved,CLIENT-7921,CLIENT,2018-10-01T15:29:07.000,None
4755,P5,Resolved,CLIENT-7923,CLIENT,2018-10-02T02:47:15.000,2018-10-29T10:23:53.000
4756,P3,New,SERVER-8646,SERVER,2018-10-02T10:53:34.000,
4757,P3,Resolved,CLIENT-7925,CLIENT,2018-10-02T12:42:06.000,2019-02-26T16:24:27.000
4758,P2,Resolved,CLIENT-7926,CLIENT,2018-10-02T14:15:14.000,2018-10-03T11:18:05.000
4759,Needs_Triage,Resolved,CMM-2046,CMM,2018-10-02T15:54:59.000,2018-12-05T11:17:17.000
4760,Needs_Triage,Resolved,CLIENT-7927,CLIENT,2018-10-02T17:00:34.000,2018-10-02T17:01:34.000
4761,P2,Resolved,SERVER-8644,SERVER,2018-10-02T17:02:19.000,2018-10-18T18:03:03.000
4762,P2,Resolved,CLIENT-7928,CLIENT,2018-10-02T17:41:36.000,2018-10-15T15:45:11.000
4763,P4,Resolved,CLIENT-7929,CLIENT,2018-10-03T07:47:02.000,2019-02-26T16:16:57.000
4764,P3,Resolved,SERVER-8648,SERVER,2018-10-03T15:21:12.000,2018-10-30T15:30:42.000
4765,Needs_Triage,Resolved,CLIENT-7934,CLIENT,2018-10-03T16:21:05.000,2018-10-03T17:08:27.000
4766,Needs_Triage,Resolved,CMM-2049,CMM,2018-10-03T17:09:48.000,2018-10-09T11:27:27.000
4767,P2,Verified,CLIENT-7936,CLIENT,2018-10-03T17:52:01.000,
4768,Needs_Triage,Resolved,CMM-2050,CMM,2018-10-04T08:52:52.000,2018-10-09T08:35:07.000
4769,Needs_Triage,Resolved,CMM-2051,CMM,2018-10-04T08:52:53.000,2018-10-09T08:36:11.000
4770,Needs_Triage,Resolved,CMM-2053,CMM,2018-10-04T08:53:15.000,2018-10-09T08:37:39.000
4771,Needs_Triage,Resolved,CMM-2052,CMM,2018-10-04T08:53:15.000,2018-10-09T08:37:15.000
4772,P3,Resolved,CLIENT-7937,CLIENT,2018-10-04T09:45:19.000,2018-12-07T10:00:15.000
4773,P3,Resolved,CLIENT-7938,CLIENT,2018-10-04T10:03:06.000,2018-10-08T17:39:09.000
4774,P4,Closed,CLIENT-7939,CLIENT,2018-10-04T10:14:35.000,2019-05-02T14:46:08.000
4775,Needs_Triage,Verified,CLIENT-7940,CLIENT,2018-10-04T12:18:56.000,
4776,P3,Verified,CLIENT-7951,CLIENT,2018-10-04T13:53:24.000,
4777,P2,Verified,CLIENT-7952,CLIENT,2018-10-04T15:07:40.000,
4778,P3,Resolved,CLIENT-7953,CLIENT,2018-10-04T15:28:04.000,None
4779,P4,Resolved,CLIENT-7956,CLIENT,2018-10-04T19:42:51.000,2019-02-06T11:22:30.000
4780,Needs_Triage,Closed,SERVER-8652,SERVER,2018-10-04T19:47:26.000,2018-10-05T16:33:18.000
4781,Needs_Triage,Closed,SERVER-8653,SERVER,2018-10-04T19:48:34.000,2018-10-05T16:34:19.000
4782,Needs_Triage,Resolved,SERVER-8654,SERVER,2018-10-04T21:00:48.000,2018-10-05T16:26:17.000
4783,P3,Resolved,SERVER-8655,SERVER,2018-10-05T07:50:14.000,2018-10-23T16:34:43.000
4784,P4,New,CLIENT-7959,CLIENT,2018-10-05T10:38:57.000,
4785,P3,Resolved,CLIENT-7960,CLIENT,2018-10-05T11:11:13.000,2018-10-10T10:28:25.000
4786,Needs_Triage,Resolved,SERVER-8656,SERVER,2018-10-05T11:40:07.000,2018-10-15T11:18:45.000
4787,P3,New,CLIENT-7961,CLIENT,2018-10-05T16:08:00.000,
4788,P3,Resolved,CLIENT-7964,CLIENT,2018-10-08T08:48:59.000,2019-04-04T15:06:44.000
4789,Needs_Triage,Resolved,SERVER-8660,SERVER,2018-10-08T09:57:13.000,2018-10-30T14:50:28.000
4790,P3,Closed,CLIENT-7965,CLIENT,2018-10-08T10:14:12.000,None
4791,P3,Closed,CLIENT-7966,CLIENT,2018-10-08T10:23:21.000,None
4792,P2,Resolved,CLIENT-7968,CLIENT,2018-10-08T11:28:05.000,2018-10-13T16:42:36.000
4793,P3,Resolved,CLIENT-7969,CLIENT,2018-10-08T11:31:08.000,2018-11-19T11:49:21.000
4794,P3,Resolved,CLIENT-7970,CLIENT,2018-10-08T11:40:36.000,2019-02-26T16:33:54.000
4795,P2,Resolved,CLIENT-7971,CLIENT,2018-10-08T11:41:06.000,2018-10-13T16:42:57.000
4796,P3,Confirmed,CMM-2055,CMM,2018-10-08T11:47:09.000,
4797,P3,Resolved,CLIENT-7972,CLIENT,2018-10-08T11:47:38.000,2019-02-26T16:27:29.000
4798,P2,Resolved,CMM-2056,CMM,2018-10-08T11:49:25.000,2018-10-29T16:24:06.000
4799,P3,Resolved,CLIENT-7973,CLIENT,2018-10-08T11:53:39.000,2019-02-26T16:30:10.000
4800,P3,Resolved,CMM-2057,CMM,2018-10-08T11:54:36.000,2018-10-23T08:48:38.000
4801,P2,Resolved,CMM-2058,CMM,2018-10-08T11:56:40.000,2018-10-24T12:25:30.000
4802,Needs_Triage,Resolved,SERVER-8664,SERVER,2018-10-08T12:16:45.000,2018-10-08T18:23:10.000
4803,P3,New,SERVER-8665,SERVER,2018-10-08T12:20:45.000,
4804,P4,New,CLIENT-7975,CLIENT,2018-10-08T12:53:47.000,
4805,P3,Verified,SERVER-8666,SERVER,2018-10-08T12:58:54.000,
4806,P4,Resolved,CLIENT-7976,CLIENT,2018-10-08T13:02:59.000,2019-02-26T16:31:51.000
4807,P4,Resolved,CLIENT-7977,CLIENT,2018-10-08T13:07:51.000,2018-10-10T10:52:51.000
4808,Needs_Triage,Resolved,SERVER-8667,SERVER,2018-10-08T13:32:15.000,2018-10-08T13:32:24.000
4809,Needs_Triage,Resolved,SERVER-8668,SERVER,2018-10-08T13:40:07.000,2018-10-08T13:40:15.000
4810,P2,Resolved,SERVER-8669,SERVER,2018-10-08T13:47:22.000,2018-10-12T14:51:37.000
4811,P4,Resolved,CLIENT-7978,CLIENT,2018-10-08T14:11:06.000,2018-11-20T09:51:19.000
4812,P3,Resolved,CLIENT-7980,CLIENT,2018-10-08T15:00:48.000,2018-10-12T10:28:16.000
4813,P4,Resolved,CMM-2060,CMM,2018-10-08T17:09:19.000,2018-11-13T14:51:41.000
4814,P3,Resolved,CMM-2061,CMM,2018-10-08T17:11:49.000,2018-10-25T11:02:48.000
4815,P3,Resolved,CLIENT-7981,CLIENT,2018-10-08T17:44:08.000,2018-11-19T12:19:18.000
4816,P2,Resolved,CMM-2062,CMM,2018-10-08T18:06:36.000,2018-10-29T16:25:26.000
4817,P2,Resolved,CMM-2063,CMM,2018-10-09T08:38:15.000,2018-10-10T09:05:41.000
4818,P3,New,SERVER-8675,SERVER,2018-10-09T11:51:57.000,
4819,P4,Resolved,CLIENT-7983,CLIENT,2018-10-09T12:51:07.000,2018-12-10T13:25:14.000
4820,P3,Resolved,CLIENT-7984,CLIENT,2018-10-09T12:55:04.000,2018-11-23T19:19:37.000
4821,P3,Resolved,CLIENT-7985,CLIENT,2018-10-09T12:59:09.000,2018-10-10T10:56:13.000
4822,P4,Resolved,CLIENT-7986,CLIENT,2018-10-09T13:03:03.000,2018-12-10T13:24:53.000
4823,P3,Resolved,SERVER-8678,SERVER,2018-10-09T14:41:26.000,2019-02-06T12:46:01.000
4824,P4,Resolved,CLIENT-7988,CLIENT,2018-10-09T14:44:34.000,2018-12-10T13:23:35.000
4825,Needs_Triage,Resolved,CLIENT-7989,CLIENT,2018-10-09T14:48:34.000,2018-10-09T16:07:45.000
4826,P3,Resolved,SERVER-8681,SERVER,2018-10-09T15:29:40.000,2019-05-01T12:48:01.000
4827,P3,Resolved,SERVER-8682,SERVER,2018-10-09T16:25:56.000,2019-02-06T12:25:40.000
4828,Needs_Triage,Resolved,SERVER-8683,SERVER,2018-10-09T18:30:33.000,2018-10-12T08:06:45.000
4829,P2,Verified,CLIENT-7990,CLIENT,2018-10-10T10:29:33.000,
4830,P2,Resolved,CLIENT-7991,CLIENT,2018-10-10T11:46:42.000,2018-10-16T15:28:45.000
4831,P3,Resolved,CLIENT-7992,CLIENT,2018-10-10T11:53:57.000,2018-10-16T13:33:26.000
4832,P2,Verified,CLIENT-7993,CLIENT,2018-10-10T12:26:24.000,
4833,Needs_Triage,Resolved,CMM-2073,CMM,2018-10-10T14:09:59.000,2018-12-05T11:22:43.000
4834,Needs_Triage,Resolved,CMM-2074,CMM,2018-10-10T15:08:19.000,2018-12-05T11:24:01.000
4835,Needs_Triage,Resolved,CMM-2075,CMM,2018-10-10T15:23:02.000,2018-12-05T11:24:44.000
4836,Needs_Triage,Resolved,CMM-2076,CMM,2018-10-10T15:25:25.000,2018-10-15T10:36:59.000
4837,P3,Confirmed,CMM-2077,CMM,2018-10-10T15:31:58.000,
4838,Needs_Triage,Resolved,CMM-2078,CMM,2018-10-10T15:32:23.000,2018-10-15T10:35:50.000
4839,P2,Resolved,CMM-2079,CMM,2018-10-10T15:52:25.000,2018-10-12T13:51:25.000
4840,Needs_Triage,Resolved,CMM-2080,CMM,2018-10-10T16:22:53.000,2018-10-12T13:54:01.000
4841,Needs_Triage,Resolved,CMM-2081,CMM,2018-10-11T08:04:57.000,2018-10-11T15:33:56.000
4842,P2,Closed,CLIENT-8000,CLIENT,2018-10-11T10:42:44.000,None
4843,P3,Resolved,CLIENT-8001,CLIENT,2018-10-11T11:22:00.000,2018-12-18T15:39:19.000
4844,P4,New,CLIENT-8002,CLIENT,2018-10-11T11:36:54.000,
4845,Needs_Triage,Resolved,CMM-2082,CMM,2018-10-11T14:43:07.000,2018-10-17T13:07:33.000
4846,Needs_Triage,Resolved,CMM-2083,CMM,2018-10-11T14:46:02.000,2018-10-15T12:47:53.000
4847,Needs_Triage,Resolved,CMM-2084,CMM,2018-10-11T14:49:59.000,2018-10-23T11:23:15.000
4848,P3,Resolved,CLIENT-8005,CLIENT,2018-10-11T15:44:06.000,2019-02-06T11:29:00.000
4849,Needs_Triage,Verified,CLIENT-8007,CLIENT,2018-10-11T17:56:18.000,
4850,Needs_Triage,Resolved,CLIENT-8008,CLIENT,2018-10-11T19:15:06.000,2018-10-12T14:56:25.000
4851,P2,Resolved,CLIENT-8009,CLIENT,2018-10-11T21:49:25.000,2018-12-10T18:30:46.000
4852,P3,Resolved,SERVER-8695,SERVER,2018-10-12T09:29:22.000,2018-10-30T15:03:40.000
4853,P3,Resolved,SERVER-8696,SERVER,2018-10-12T10:20:30.000,2019-02-06T12:36:22.000
4854,P2,Resolved,SERVER-8697,SERVER,2018-10-12T11:23:09.000,2018-10-16T16:42:58.000
4855,P2,Resolved,SERVER-8698,SERVER,2018-10-12T11:34:56.000,2019-04-03T18:02:18.000
4856,Needs_Triage,Resolved,CMM-2087,CMM,2018-10-12T11:36:28.000,2018-10-12T11:46:11.000
4857,P4,Resolved,CLIENT-8013,CLIENT,2018-10-12T13:44:30.000,2019-02-26T16:36:36.000
4858,Needs_Triage,Resolved,CMM-2089,CMM,2018-10-12T17:05:21.000,2018-12-05T11:28:35.000
4859,P3,Resolved,CLIENT-8019,CLIENT,2018-10-12T17:11:38.000,2019-03-14T14:58:52.000
4860,P2,Verified,CLIENT-8020,CLIENT,2018-10-12T17:19:02.000,
4861,P4,Resolved,SERVER-8712,SERVER,2018-10-12T19:15:24.000,2019-02-06T12:29:48.000
4862,Needs_Triage,Resolved,SERVER-8713,SERVER,2018-10-12T21:14:51.000,2018-11-05T14:58:15.000
4863,Needs_Triage,Verified,SERVER-8714,SERVER,2018-10-12T21:24:47.000,
4864,P3,Resolved,CLIENT-8021,CLIENT,2018-10-13T16:41:17.000,2018-11-16T16:49:58.000
4865,P2,Resolved,SERVER-8715,SERVER,2018-10-14T20:47:13.000,2018-10-24T11:49:39.000
4866,Needs_Triage,Resolved,CMM-2090,CMM,2018-10-15T08:27:14.000,2018-10-15T13:30:26.000
4867,Needs_Triage,Resolved,CMM-2091,CMM,2018-10-15T08:27:22.000,2018-10-15T13:31:33.000
4868,P4,Resolved,CLIENT-8023,CLIENT,2018-10-15T09:59:38.000,2019-02-06T11:33:12.000
4869,Needs_Triage,Resolved,CLIENT-8024,CLIENT,2018-10-15T10:06:37.000,2018-10-17T10:43:33.000
4870,P3,Resolved,CLIENT-8025,CLIENT,2018-10-15T11:36:05.000,2018-10-29T10:40:31.000
4871,P3,Resolved,SERVER-8716,SERVER,2018-10-15T12:11:24.000,2018-10-19T13:46:59.000
4872,P3,Resolved,SERVER-8717,SERVER,2018-10-15T12:16:23.000,2018-10-22T13:20:39.000
4873,Needs_Triage,Resolved,SERVER-8718,SERVER,2018-10-15T12:19:43.000,2018-10-15T14:36:51.000
4874,P3,Resolved,CLIENT-8026,CLIENT,2018-10-15T12:36:21.000,2018-11-19T11:37:52.000
4875,P2,Resolved,CMM-2092,CMM,2018-10-15T13:34:34.000,2018-10-23T08:50:07.000
4876,P3,Confirmed,CMM-2093,CMM,2018-10-15T13:52:29.000,
4877,P4,Resolved,CLIENT-8029,CLIENT,2018-10-15T14:37:57.000,2018-11-15T12:15:36.000
4878,P3,Verified,CLIENT-8030,CLIENT,2018-10-15T14:42:11.000,
4879,P4,Resolved,CLIENT-8032,CLIENT,2018-10-15T15:02:09.000,2019-02-26T16:37:31.000
4880,P3,Resolved,CMM-2094,CMM,2018-10-15T15:45:31.000,2018-10-23T08:51:41.000
4881,P3,Confirmed,CMM-2095,CMM,2018-10-15T15:46:50.000,
4882,Needs_Triage,Resolved,CMM-2096,CMM,2018-10-15T15:57:58.000,2018-12-05T11:34:05.000
4883,P3,Resolved,CMM-2097,CMM,2018-10-15T16:14:29.000,2018-11-16T12:36:21.000
4884,P3,Resolved,CMM-2098,CMM,2018-10-15T16:30:42.000,2018-11-15T11:37:51.000
4885,Needs_Triage,Resolved,CMM-2099,CMM,2018-10-15T16:53:03.000,2018-10-17T13:28:58.000
4886,P3,Resolved,CLIENT-8033,CLIENT,2018-10-15T17:00:39.000,2018-11-08T16:09:08.000
4887,P3,Confirmed,CMM-2101,CMM,2018-10-15T18:12:43.000,
4888,P3,Resolved,CMM-2102,CMM,2018-10-15T18:14:32.000,2018-12-05T11:45:20.000
4889,P3,Resolved,SERVER-8719,SERVER,2018-10-15T22:48:28.000,2018-11-09T16:54:24.000
4890,P4,Verified,CLIENT-8037,CLIENT,2018-10-16T09:47:35.000,
4891,P2,Resolved,CLIENT-8040,CLIENT,2018-10-16T11:16:56.000,None
4892,P4,Resolved,CLIENT-8042,CLIENT,2018-10-16T11:28:20.000,2018-11-09T12:42:40.000
4893,Needs_Triage,Resolved,CMM-2103,CMM,2018-10-16T11:28:43.000,2018-10-17T13:38:22.000
4894,P3,Resolved,CLIENT-8045,CLIENT,2018-10-16T12:10:50.000,2018-11-15T12:29:41.000
4895,P3,Resolved,CLIENT-8046,CLIENT,2018-10-16T12:45:56.000,2018-11-09T17:13:35.000
4896,P2,Resolved,CLIENT-8047,CLIENT,2018-10-16T12:53:20.000,2018-10-19T11:20:26.000
4897,P3,Resolved,CLIENT-8048,CLIENT,2018-10-16T13:23:39.000,2018-11-14T22:20:37.000
4898,P3,Resolved,CLIENT-8049,CLIENT,2018-10-16T13:58:00.000,2018-11-12T11:26:20.000
4899,P3,Verified,CLIENT-8050,CLIENT,2018-10-16T14:05:42.000,
4900,P4,Resolved,CLIENT-8051,CLIENT,2018-10-16T14:08:18.000,2018-11-02T08:53:18.000
4901,P2,Resolved,CLIENT-8052,CLIENT,2018-10-16T14:32:35.000,2018-11-16T12:31:39.000
4902,P2,Verified,CLIENT-8053,CLIENT,2018-10-16T14:34:24.000,
4903,Needs_Triage,Verified,CLIENT-8055,CLIENT,2018-10-16T14:47:17.000,
4904,Needs_Triage,Resolved,CLIENT-8056,CLIENT,2018-10-16T14:57:07.000,2018-10-16T20:03:31.000
4905,P2,Verified,CLIENT-8057,CLIENT,2018-10-16T14:59:59.000,
4906,P3,Resolved,CLIENT-8058,CLIENT,2018-10-16T15:20:19.000,2018-10-19T12:06:20.000
4907,P3,Resolved,CLIENT-8059,CLIENT,2018-10-16T16:01:01.000,2018-11-14T22:10:35.000
4908,P3,Resolved,CMM-2104,CMM,2018-10-16T16:17:23.000,2018-10-18T11:34:16.000
4909,P3,Resolved,CMM-2105,CMM,2018-10-16T16:20:41.000,2018-11-13T14:23:24.000
4910,P3,Resolved,SERVER-8725,SERVER,2018-10-16T16:24:32.000,2019-02-13T12:14:20.000
4911,P4,Resolved,CLIENT-8060,CLIENT,2018-10-16T16:33:05.000,2018-11-20T09:38:07.000
4912,P3,Resolved,CLIENT-8061,CLIENT,2018-10-16T16:37:13.000,2019-04-11T15:07:27.000
4913,P3,Resolved,CLIENT-8062,CLIENT,2018-10-16T18:02:20.000,2019-02-06T13:57:52.000
4914,P4,Confirmed,CMM-2108,CMM,2018-10-16T18:56:28.000,
4915,P3,Resolved,SERVER-8792,SERVER,2018-10-17T08:16:45.000,2019-02-13T12:29:17.000
4916,P4,Resolved,CLIENT-8064,CLIENT,2018-10-17T08:21:48.000,2019-04-04T15:12:44.000
4917,P2,Resolved,CLIENT-8065,CLIENT,2018-10-17T08:26:25.000,2018-10-25T16:12:28.000
4918,P2,Resolved,CLIENT-8067,CLIENT,2018-10-17T09:44:09.000,2018-10-23T09:10:27.000
4919,P3,Verified,CLIENT-8068,CLIENT,2018-10-17T09:50:56.000,
4920,P2,Resolved,CLIENT-8069,CLIENT,2018-10-17T11:23:03.000,2018-10-24T10:22:35.000
4921,P2,Resolved,CMM-2109,CMM,2018-10-17T11:37:27.000,2018-10-23T08:54:31.000
4922,P3,Resolved,CMM-2110,CMM,2018-10-17T11:52:01.000,2018-11-15T11:38:30.000
4923,P2,Resolved,CLIENT-8071,CLIENT,2018-10-17T12:08:20.000,2018-10-23T10:28:17.000
4924,P3,Resolved,CLIENT-8072,CLIENT,2018-10-17T13:22:41.000,2019-05-02T15:00:20.000
4925,P3,Resolved,CLIENT-8073,CLIENT,2018-10-17T13:26:29.000,2019-02-26T16:43:04.000
4926,P2,Resolved,CLIENT-8074,CLIENT,2018-10-17T13:27:34.000,2018-10-19T13:15:30.000
4927,P3,Resolved,CLIENT-8075,CLIENT,2018-10-17T13:36:33.000,2019-02-26T16:59:37.000
4928,P2,Resolved,CLIENT-8076,CLIENT,2018-10-17T13:37:42.000,2018-10-19T13:15:07.000
4929,P2,Resolved,SERVER-8732,SERVER,2018-10-17T13:54:10.000,2018-10-19T14:44:24.000
4930,P3,Resolved,SERVER-8733,SERVER,2018-10-17T14:08:20.000,2018-11-29T11:03:55.000
4931,Needs_Triage,Resolved,CMM-2111,CMM,2018-10-17T14:48:22.000,2018-10-23T08:55:00.000
4932,P4,Resolved,CLIENT-8077,CLIENT,2018-10-17T15:00:34.000,2018-11-16T11:07:07.000
4933,Needs_Triage,Resolved,CMM-2112,CMM,2018-10-17T15:12:09.000,2018-12-05T11:47:31.000
4934,P4,Resolved,SERVER-8734,SERVER,2018-10-17T17:01:52.000,2018-10-19T13:50:01.000
4935,Needs_Triage,Resolved,CLIENT-8081,CLIENT,2018-10-18T10:26:16.000,2018-10-19T14:34:45.000
4936,P4,Resolved,CLIENT-8082,CLIENT,2018-10-18T11:39:28.000,2019-02-06T11:38:15.000
4937,Needs_Triage,Resolved,CMM-2113,CMM,2018-10-18T11:51:20.000,2018-10-23T08:55:26.000
4938,Needs_Triage,Resolved,CMM-2114,CMM,2018-10-18T11:58:48.000,2018-10-23T08:55:49.000
4939,Needs_Triage,Resolved,CLIENT-8084,CLIENT,2018-10-18T12:19:19.000,2018-10-19T10:57:51.000
4940,P4,Resolved,SERVER-8777,SERVER,2018-10-18T12:45:01.000,2019-02-06T12:43:58.000
4941,P3,Confirmed,CMM-2115,CMM,2018-10-18T13:33:21.000,
4942,P4,Info-Required,SERVER-9789,SERVER,2018-10-18T13:39:44.000,
4943,Needs_Triage,Resolved,CMM-2116,CMM,2018-10-18T13:43:50.000,2018-10-18T13:49:17.000
4944,Needs_Triage,Resolved,CMM-2117,CMM,2018-10-18T14:38:26.000,2018-10-23T09:10:51.000
4945,P2,Resolved,SERVER-8738,SERVER,2018-10-18T14:39:46.000,2019-04-08T09:50:21.000
